Id,Weekly_Sales
32_8_2013-03-29,26367.93160910535
32_8_2013-04-05,24671.989977470475
32_8_2013-04-12,26457.781370629178
32_8_2013-04-19,25700.405266576752
32_8_2013-04-26,25798.40553178998
32_8_2013-05-03,29665.642120933546
32_8_2013-05-10,29806.267057390447
32_8_2013-05-17,29616.402926825143
32_8_2013-05-24,29715.758406697267
32_8_2013-05-31,29876.220123435138
32_8_2013-06-07,30198.849435062017
32_8_2013-06-14,30218.434877941447
32_8_2013-06-21,29905.24781791021
32_8_2013-06-28,30749.136632165424
32_8_2013-07-05,29880.1532859405
32_8_2013-07-12,30957.946810760586
32_8_2013-07-19,30106.252635091998
32_8_2013-07-26,30288.49033170867
32_9_2012-11-02,18132.395029161464
32_9_2012-11-09,18300.5400636963
32_9_2012-11-16,13583.424883998114
32_9_2012-11-23,21334.926449040115
32_9_2012-11-30,17093.03615608954
32_9_2012-12-07,18867.867331335186
32_9_2012-12-14,18516.656450209157
32_9_2012-12-21,26787.01890593262
32_9_2012-12-28,17972.159096891515
32_9_2013-01-04,10775.653588960105
32_9_2013-01-11,11458.735473953211
32_9_2013-01-18,11663.021731453931
32_9_2013-01-25,13166.989314880051
32_9_2013-02-01,12338.613027105797
32_9_2013-02-08,10394.307786252772
32_9_2013-02-15,10362.718625324775
32_9_2013-02-22,12435.388430871544
32_9_2013-03-01,13689.57509247646
32_9_2013-03-08,14664.311559528918
32_9_2013-03-15,15025.260706653715
32_9_2013-03-22,18524.944822015237
32_9_2013-03-29,15737.352977343655
32_9_2013-04-05,26206.357927965957
32_9_2013-04-12,18975.74104627432
32_9_2013-04-19,16152.869545450316
32_9_2013-04-26,17628.769324021057
32_9_2013-05-03,25764.58557136435
32_9_2013-05-10,25133.661019200623
32_9_2013-05-17,28266.172118223294
32_9_2013-05-24,28284.69357044291
32_9_2013-05-31,29237.747487385088
32_9_2013-06-07,32775.33064136701
32_9_2013-06-14,36127.368902670816
32_9_2013-06-21,36355.317461665145
32_9_2013-06-28,36115.14071221427
32_9_2013-07-05,38494.20326426777
32_9_2013-07-12,33872.745745951965
32_9_2013-07-19,33429.20166913603
32_9_2013-07-26,32492.64965942904
32_10_2012-11-02,22300.97057633552
32_10_2012-11-09,22813.92745375589
32_10_2012-11-16,23564.25458848348
32_10_2012-11-23,24598.40277874734
32_10_2012-11-30,23909.296577399648
32_10_2012-12-07,23294.53884254359
32_10_2012-12-14,24655.907264848196
32_10_2012-12-21,25602.94731770611
32_10_2012-12-28,21255.568550056716
32_10_2013-01-04,19676.173468438807
32_10_2013-01-11,19038.828571746628
32_10_2013-01-18,20515.436626223924
32_10_2013-01-25,19513.001456604183
32_10_2013-02-01,21653.635069268756
32_10_2013-02-08,20075.625002215216
32_10_2013-02-15,19533.64267998665
32_10_2013-02-22,21688.265878094742
32_10_2013-03-01,21979.884758562912
32_10_2013-03-08,21943.65490781471
32_10_2013-03-15,22420.74775617195
32_10_2013-03-22,23778.423410277443
32_10_2013-03-29,23426.900087316666
32_10_2013-04-05,21003.46266846146
32_10_2013-04-12,20193.960366947045
32_10_2013-04-19,19861.918722240447
32_10_2013-04-26,20519.25776735813
32_10_2013-05-03,24046.6449212367
32_10_2013-05-10,23980.416799923674
32_10_2013-05-17,23581.09518447021
32_10_2013-05-24,24431.132695768214
32_10_2013-05-31,24232.253162897086
32_10_2013-06-07,25448.28629083098
32_10_2013-06-14,26688.486022912308
32_10_2013-06-21,26904.528783343856
32_10_2013-06-28,26953.884343113117
32_10_2013-07-05,27378.41879687769
32_10_2013-07-12,26779.501129868102
32_10_2013-07-19,25676.92590585245
32_10_2013-07-26,25544.445297915136
32_11_2012-11-02,15101.51707369642
32_11_2012-11-09,16417.45586426423
32_11_2012-11-16,15446.814021668455
32_11_2012-11-23,16571.29304774614
32_11_2012-11-30,17640.783298958315
32_11_2012-12-07,17679.947800781425
32_11_2012-12-14,17851.104629158723
32_11_2012-12-21,19992.193415045607
32_11_2012-12-28,17276.65389993079
32_11_2013-01-04,15776.331361254839
32_11_2013-01-11,14019.83442163789
32_11_2013-01-18,14854.66108929532
32_11_2013-01-25,14382.32847571959
32_11_2013-02-01,13793.207744027008
32_11_2013-02-08,12051.332773746273
32_11_2013-02-15,11303.094462430356
32_11_2013-02-22,12624.427325206043
32_11_2013-03-01,12592.181903964834
32_11_2013-03-08,12251.513163841502
32_11_2013-03-15,12229.142001427717
32_11_2013-03-22,13220.6592296319
32_11_2013-03-29,11731.812630322593
32_11_2013-04-05,12149.584927501719
32_11_2013-04-12,12050.563688454009
32_11_2013-04-19,11621.044257225898
32_11_2013-04-26,12523.174163684445
32_11_2013-05-03,12455.79208034576
32_11_2013-05-10,12723.918077145936
32_11_2013-05-17,14143.026559045684
32_11_2013-05-24,14749.70454424516
32_11_2013-05-31,14217.566655184
32_11_2013-06-07,17359.06758758963
32_11_2013-06-14,21145.693878655522
32_11_2013-06-21,22350.780540836276
32_11_2013-06-28,22002.029598206675
32_11_2013-07-05,19600.368508063693
32_11_2013-07-12,17589.5024690422
32_11_2013-07-19,17238.8930019382
32_11_2013-07-26,16773.449751376967
32_12_2012-11-02,3232.7409365639014
32_12_2012-11-09,3262.631112498255
32_12_2012-11-16,3123.895430363655
32_12_2012-11-23,2695.5238950471394
32_12_2012-11-30,2730.2474982966237
32_12_2012-12-07,3189.121749281022
32_12_2012-12-14,3145.4212467220177
32_12_2012-12-21,3116.466197234744
32_12_2012-12-28,1239.7793461140939
32_12_2013-01-04,1819.9708295494154
32_12_2013-01-11,2389.8656503231164
32_12_2013-01-18,2601.403710125731
32_12_2013-01-25,3177.124668067421
32_12_2013-02-01,3301.3427132394204
32_12_2013-02-08,2372.4965232987347
32_12_2013-02-15,2551.786101891557
32_12_2013-02-22,3220.3201943196896
32_12_2013-03-01,3214.2741181706238
32_12_2013-03-08,3190.8110627299743
32_12_2013-03-15,3080.1623330803773
32_12_2013-03-22,3485.868346617344
32_12_2013-03-29,3148.468464231486
32_12_2013-04-05,3867.5727493101913
32_12_2013-04-12,3115.4866085122135
32_12_2013-04-19,3078.3183183136434
32_12_2013-04-26,3098.4318823571484
32_12_2013-05-03,4918.9679292909295
32_12_2013-05-10,5567.861136290044
32_12_2013-05-17,5748.3586882196505
32_12_2013-05-24,6096.2699151084
32_12_2013-05-31,5901.953224895936
32_12_2013-06-07,5903.742863400581
32_12_2013-06-14,5913.340188881916
32_12_2013-06-21,6111.260996679926
32_12_2013-06-28,5951.161057292354
32_12_2013-07-05,5894.674329152558
32_12_2013-07-12,5747.388954044874
32_12_2013-07-19,5710.1787003372765
32_12_2013-07-26,5958.179124986819
32_13_2012-11-02,29226.076678310885
32_13_2012-11-09,30077.659385184408
32_13_2012-11-16,29558.938423789918
32_13_2012-11-23,26378.314230740856
32_13_2012-11-30,27827.178153332647
32_13_2012-12-07,29142.49974065577
32_13_2012-12-14,29076.872066876185
32_13_2012-12-21,29231.9328923378
32_13_2012-12-28,24946.643426696617
32_13_2013-01-04,29892.092506695182
32_13_2013-01-11,28978.43271631379
32_13_2013-01-18,29301.076844322157
32_13_2013-01-25,29521.055114739094
32_13_2013-02-01,29811.02282534959
32_13_2013-02-08,30619.136031757087
32_13_2013-02-15,30041.12130063911
32_13_2013-02-22,29363.984945285145
32_13_2013-03-01,29626.252152695157
32_13_2013-03-08,29423.512786997566
32_13_2013-03-15,28419.75470495778
32_13_2013-03-22,29165.83685706564
32_13_2013-03-29,29573.14733709775
32_13_2013-04-05,29791.100002085248
32_13_2013-04-12,28305.254219911272
32_13_2013-04-19,28169.42277797233
32_13_2013-04-26,28515.70574794551
32_13_2013-05-03,29603.96032876485
32_13_2013-05-10,29576.030958204785
32_13_2013-05-17,29878.39863333726
32_13_2013-05-24,29570.054316402893
32_13_2013-05-31,30212.03725282243
32_13_2013-06-07,30524.251653460346
32_13_2013-06-14,29596.891117844774
32_13_2013-06-21,29826.522461306577
32_13_2013-06-28,29240.589126061357
32_13_2013-07-05,31541.416348692885
32_13_2013-07-12,30825.244429628758
32_13_2013-07-19,29673.000351864473
32_13_2013-07-26,30559.562416496257
32_14_2012-11-02,15232.154736467815
32_14_2012-11-09,15037.76652202063
32_14_2012-11-16,17413.451298129185
32_14_2012-11-23,39883.229704280435
32_14_2012-11-30,33887.16597014352
32_14_2012-12-07,22373.730362080627
32_14_2012-12-14,29374.55294018516
32_14_2012-12-21,47397.92059723226
32_14_2012-12-28,21193.064043429767
32_14_2013-01-04,13270.557111631546
32_14_2013-01-11,13515.210139819254
32_14_2013-01-18,12057.372773250985
32_14_2013-01-25,12748.74437282974
32_14_2013-02-01,15672.244135482497
32_14_2013-02-08,15996.679776958117
32_14_2013-02-15,14197.181836405038
32_14_2013-02-22,15269.500089152732
32_14_2013-03-01,14063.582061422932
32_14_2013-03-08,14571.029768901983
32_14_2013-03-15,14134.240178717886
32_14_2013-03-22,16325.479892079917
32_14_2013-03-29,19341.81173579217
32_14_2013-04-05,14249.24148852045
32_14_2013-04-12,15006.45553046327
32_14_2013-04-19,14976.332993180302
32_14_2013-04-26,14170.796580957789
32_14_2013-05-03,15485.80917893853
32_14_2013-05-10,15690.021105779833
32_14_2013-05-17,14780.035578676121
32_14_2013-05-24,14733.440549993149
32_14_2013-05-31,13748.482913216076
32_14_2013-06-07,15797.047388225923
32_14_2013-06-14,14820.486677894532
32_14_2013-06-21,14602.768618988272
32_14_2013-06-28,14183.189813519073
32_14_2013-07-05,15278.460060950842
32_14_2013-07-12,14118.92488207785
32_14_2013-07-19,14157.029792554664
32_14_2013-07-26,13616.04164138496
32_16_2012-11-02,5674.716046288296
32_16_2012-11-09,4323.715987012492
32_16_2012-11-16,3850.3124323537118
32_16_2012-11-23,4865.391139328739
32_16_2012-11-30,1307.7028456233854
32_16_2012-12-07,3485.181103007284
32_16_2012-12-14,3755.848533826944
32_16_2012-12-21,5204.338993065789
32_16_2012-12-28,976.1998308725694
32_16_2013-01-04,1147.9902755980027
32_16_2013-01-11,1100.9411104525693
32_16_2013-01-18,3608.2333151535995
32_16_2013-01-25,4973.3647552697685
32_16_2013-02-01,3845.5731145945088
32_16_2013-02-08,632.9498085892565
32_16_2013-02-15,924.631720617195
32_16_2013-02-22,3448.543242674575
32_16_2013-03-01,7600.18030849477
32_16_2013-03-08,6342.321936865949
32_16_2013-03-15,7554.200407584102
32_16_2013-03-22,7748.6015153059025
32_16_2013-03-29,8946.054874229681
32_16_2013-04-05,20340.756371290514
32_16_2013-04-12,14295.96480578054
32_16_2013-04-19,13538.963361332662
32_16_2013-04-26,15281.506815027913
32_16_2013-05-03,29515.945270370623
32_16_2013-05-10,26464.712812809714
32_16_2013-05-17,32643.52069127356
32_16_2013-05-24,31897.530111640204
32_16_2013-05-31,34591.33627499319
32_16_2013-06-07,29341.92392837971
32_16_2013-06-14,30773.331959195806
32_16_2013-06-21,30049.67642306241
32_16_2013-06-28,30478.65959066205
32_16_2013-07-05,29240.810401212348
32_16_2013-07-12,24677.214562377547
32_16_2013-07-19,24766.988889618777
32_16_2013-07-26,24087.76399039749
32_17_2012-11-02,11649.292227109336
32_17_2012-11-09,11616.379030460816
32_17_2012-11-16,11920.534627208659
32_17_2012-11-23,17049.692688471765
32_17_2012-11-30,16883.64089128254
32_17_2012-12-07,14079.875963955335
32_17_2012-12-14,15641.918697623916
32_17_2012-12-21,19211.140775325555
32_17_2012-12-28,12597.398494650057
32_17_2013-01-04,10011.55048346502
32_17_2013-01-11,10137.626090977636
32_17_2013-01-18,10448.485654713933
32_17_2013-01-25,11283.159161387568
32_17_2013-02-01,11583.234011852903
32_17_2013-02-08,10508.783077579888
32_17_2013-02-15,9657.994568095364
32_17_2013-02-22,11291.292617284378
32_17_2013-03-01,11441.143851069937
32_17_2013-03-08,11248.494988729055
32_17_2013-03-15,10900.76929287764
32_17_2013-03-22,13024.137488659595
32_17_2013-03-29,12163.854634104688
32_17_2013-04-05,9702.778532988888
32_17_2013-04-12,10824.359115336707
32_17_2013-04-19,10507.540431972193
32_17_2013-04-26,10636.9870303785
32_17_2013-05-03,10270.112312113415
32_17_2013-05-10,9645.683880781955
32_17_2013-05-17,8859.348713236754
32_17_2013-05-24,9502.774110802551
32_17_2013-05-31,9733.222855797696
32_17_2013-06-07,9032.9599505252
32_17_2013-06-14,8172.2419328791475
32_17_2013-06-21,8466.328397667266
32_17_2013-06-28,8824.434516026213
32_17_2013-07-05,9149.483430032858
32_17_2013-07-12,8682.752128659686
32_17_2013-07-19,8860.889452520607
32_17_2013-07-26,9247.792338999534
32_18_2012-11-02,13433.950703520093
32_18_2012-11-09,14338.594390581675
32_18_2012-11-16,10360.488653029728
32_18_2012-11-23,31268.49973562431
32_18_2012-11-30,22493.51303906877
32_18_2012-12-07,52662.296721904146
32_18_2012-12-14,43958.051808693584
32_18_2012-12-21,45219.252607215
32_18_2012-12-28,20275.937925386406
32_18_2013-01-04,4254.613225280391
32_18_2013-01-11,3574.30889250006
32_18_2013-01-18,2333.114559386921
32_18_2013-01-25,2624.8432867909382
32_18_2013-02-01,4153.683829037537
32_18_2013-02-08,1494.2404687506594
32_18_2013-02-15,3999.6094559445637
32_18_2013-02-22,1972.0231653762369
32_18_2013-03-01,2287.329289714673
32_18_2013-03-08,3127.6921522725665
32_18_2013-03-15,2833.267724241491
32_18_2013-03-22,5435.037896031819
32_18_2013-03-29,7844.962235976118
32_18_2013-04-05,6579.664138249497
32_18_2013-04-12,5257.399426789175
32_18_2013-04-19,1940.4191296062138
32_18_2013-04-26,-32.43969902872351
32_18_2013-05-03,-1702.0874960102526
32_18_2013-05-10,-1262.7570572756517
32_18_2013-05-17,-1396.5833085957256
32_18_2013-06-07,-1805.451596351576
32_18_2013-06-14,-2477.1939549552353
32_18_2013-06-28,-2187.970291676592
32_19_2012-11-02,1391.8629933958596
32_19_2012-11-09,1765.2607316209146
32_19_2012-11-16,1424.7295957806346
32_19_2012-11-23,1285.5433002191573
32_19_2012-11-30,1556.2735154996392
32_19_2012-12-07,1450.9908447463968
32_19_2012-12-14,1946.9783126557597
32_19_2012-12-21,1871.7137305660112
32_19_2012-12-28,831.2857211265637
32_19_2013-01-04,1198.802147928175
32_19_2013-01-11,1342.2071694554738
32_19_2013-01-18,1511.7884491902619
32_19_2013-01-25,1438.706579131477
32_19_2013-02-01,1107.0473918596085
32_19_2013-02-08,1032.5481978281098
32_19_2013-02-15,911.2832170269631
32_19_2013-02-22,1127.5386344496526
32_19_2013-03-01,1526.7125329414723
32_19_2013-03-08,1361.4677083556849
32_19_2013-03-15,1287.652645896377
32_19_2013-03-22,1619.7675006061997
32_19_2013-03-29,1696.7920774616935
32_19_2013-04-05,1157.7732713768587
32_19_2013-04-12,964.5798670594829
32_19_2013-04-19,1060.2678865169148
32_19_2013-04-26,1038.7181822787222
32_19_2013-05-03,1131.6028818221525
32_19_2013-05-10,1299.6858810854264
32_19_2013-05-17,1230.4467058875573
32_19_2013-05-24,1243.0572695813505
32_19_2013-05-31,1276.3954634544348
32_19_2013-06-07,1265.797378275955
32_19_2013-06-14,1372.4210895079837
32_19_2013-06-21,1276.0510354280725
32_19_2013-06-28,1151.0213978827765
32_19_2013-07-05,1244.4721222906787
32_19_2013-07-12,1247.6705758197052
32_19_2013-07-19,1157.6741081192094
32_19_2013-07-26,1125.5403419132194
32_20_2012-11-02,4354.490582209982
32_20_2012-11-09,4657.868438759393
32_20_2012-11-16,4610.996932195344
32_20_2012-11-23,6553.932907997572
32_20_2012-11-30,5112.765645305544
32_20_2012-12-07,5213.7651314708
32_20_2012-12-14,5154.175000836392
32_20_2012-12-21,5267.790195795532
32_20_2012-12-28,3587.486415737071
32_20_2013-01-04,3981.849989695332
32_20_2013-01-11,4026.502144973688
32_20_2013-01-18,4033.7570323521477
32_20_2013-01-25,4359.141277491314
32_20_2013-02-01,4923.170125670218
32_20_2013-02-08,4765.342529134975
32_20_2013-02-15,4527.195080015922
32_20_2013-02-22,4844.612348997855
32_20_2013-03-01,4582.165945326092
32_20_2013-03-08,4730.94861322048
32_20_2013-03-15,4477.451020969739
32_20_2013-03-22,4998.906534779163
32_20_2013-03-29,4695.401520951936
32_20_2013-04-05,4764.007341438456
32_20_2013-04-12,4364.6649852785995
32_20_2013-04-19,4390.66006690137
32_20_2013-04-26,4443.375018408438
32_20_2013-05-03,4546.450905165586
32_20_2013-05-10,4580.787691135111
32_20_2013-05-17,5108.752376405902
32_20_2013-05-24,4825.537727723645
32_20_2013-05-31,4936.699062808677
32_20_2013-06-07,5460.351147131701
32_20_2013-06-14,5718.085692261159
32_20_2013-06-21,5742.890315063404
32_20_2013-06-28,5411.980601071601
32_20_2013-07-05,6756.104224151697
32_20_2013-07-12,5359.23025427534
32_20_2013-07-19,5378.123368876427
32_20_2013-07-26,5383.96776019195
32_21_2012-11-02,4574.927824561148
32_21_2012-11-09,4608.238213651369
32_21_2012-11-16,4477.669932033296
32_21_2012-11-23,6796.7715747896755
32_21_2012-11-30,6123.588530156282
32_21_2012-12-07,5843.219813778788
32_21_2012-12-14,7679.450027989825
32_21_2012-12-21,8911.572526890717
32_21_2012-12-28,4091.6132456818473
32_21_2013-01-04,3987.5549344330616
32_21_2013-01-11,4254.316587358574
32_21_2013-01-18,4244.298471572184
32_21_2013-01-25,4301.86971257238
32_21_2013-02-01,4727.155214685657
32_21_2013-02-08,4370.707479466227
32_21_2013-02-15,3881.288469345178
32_21_2013-02-22,4453.397537294082
32_21_2013-03-01,4828.34196380507
32_21_2013-03-08,4311.487071039116
32_21_2013-03-15,4061.8060269548196
32_21_2013-03-22,5264.340434034918
32_21_2013-03-29,5751.3401794058045
32_21_2013-04-05,4244.343870869946
32_21_2013-04-12,4302.196061422162
32_21_2013-04-19,4577.163787833946
32_21_2013-04-26,4368.5615931137345
32_21_2013-05-03,4681.424657561499
32_21_2013-05-10,4247.133155703671
32_21_2013-05-17,4586.632395719113
32_21_2013-05-24,4576.63529228383
32_21_2013-05-31,4813.325885509414
32_21_2013-06-07,4395.070248245143
32_21_2013-06-14,4130.427124798938
32_21_2013-06-21,4418.472664346927
32_21_2013-06-28,4310.120259495958
32_21_2013-07-05,4506.51197348546
32_21_2013-07-12,4307.544449280721
32_21_2013-07-19,4522.9619165551585
32_21_2013-07-26,4647.48557661438
32_22_2012-11-02,9325.93434836768
32_22_2012-11-09,9423.289309327025
32_22_2012-11-16,9808.560587485139
32_22_2012-11-23,17178.77736406038
32_22_2012-11-30,16593.69107778811
32_22_2012-12-07,11558.840578508061
32_22_2012-12-14,13121.646409803592
32_22_2012-12-21,16660.511323238403
32_22_2012-12-28,11178.575780402714
32_22_2013-01-04,7748.457584927618
32_22_2013-01-11,8069.9517224882
32_22_2013-01-18,7880.212959447346
32_22_2013-01-25,8482.89748678966
32_22_2013-02-01,10242.475835990925
32_22_2013-02-08,9806.61683452095
32_22_2013-02-15,9541.095995637514
32_22_2013-02-22,9776.00307460119
32_22_2013-03-01,9595.404046552643
32_22_2013-03-08,9719.87082833672
32_22_2013-03-15,9151.905093031732
32_22_2013-03-22,10712.898576232841
32_22_2013-03-29,10175.305358287982
32_22_2013-04-05,7989.308191231905
32_22_2013-04-12,8162.15984911737
32_22_2013-04-19,7979.843042654927
32_22_2013-04-26,8003.089140135543
32_22_2013-05-03,6889.4613637678885
32_22_2013-05-10,7432.856487168695
32_22_2013-05-17,7316.971215404476
32_22_2013-05-24,7499.333039625733
32_22_2013-05-31,7147.14916174469
32_22_2013-06-07,7858.799655649836
32_22_2013-06-14,7283.069619786455
32_22_2013-06-21,7638.79982176016
32_22_2013-06-28,7382.922555350479
32_22_2013-07-05,8506.223675315568
32_22_2013-07-12,7768.146436940769
32_22_2013-07-19,7812.387774768078
32_22_2013-07-26,7859.837297047252
32_23_2012-11-02,22208.835301660878
32_23_2012-11-09,22588.828219821615
32_23_2012-11-16,22233.94130540785
32_23_2012-11-23,25098.7900506814
32_23_2012-11-30,26414.67027617116
32_23_2012-12-07,29516.505980202386
32_23_2012-12-14,33829.43522260945
32_23_2012-12-21,58485.53875381426
32_23_2012-12-28,22680.211593821346
32_23_2013-01-04,13119.182964644733
32_23_2013-01-11,13583.454945442043
32_23_2013-01-18,13335.434979225489
32_23_2013-01-25,13094.885566337429
32_23_2013-02-01,17355.817342849296
32_23_2013-02-08,14530.752808649642
32_23_2013-02-15,13886.239247772291
32_23_2013-02-22,17811.248371285248
32_23_2013-03-01,16025.75040550455
32_23_2013-03-08,17704.268703871625
32_23_2013-03-15,17499.027868787485
32_23_2013-03-22,20670.0369908863
32_23_2013-03-29,19287.2175688087
32_23_2013-04-05,16742.06402218171
32_23_2013-04-12,16158.333966661272
32_23_2013-04-19,14799.197247652068
32_23_2013-04-26,13573.0322133677
32_23_2013-05-03,16503.605396736933
32_23_2013-05-10,18121.892937173485
32_23_2013-05-17,18593.78252010432
32_23_2013-05-24,19640.932276908006
32_23_2013-05-31,18306.627227923498
32_23_2013-06-07,21821.292630299882
32_23_2013-06-14,24184.315191183894
32_23_2013-06-21,24923.729928792345
32_23_2013-06-28,24761.443146299356
32_23_2013-07-05,22784.521995251624
32_23_2013-07-12,20688.34898481147
32_23_2013-07-19,18979.213123088874
32_23_2013-07-26,18546.03127759091
32_24_2012-11-02,5251.1250810439105
32_24_2012-11-09,4775.149626856267
32_24_2012-11-16,4596.681476169256
32_24_2012-11-23,9353.58084566754
32_24_2012-11-30,8789.380805471284
32_24_2012-12-07,7744.908516889091
32_24_2012-12-14,8938.540262065953
32_24_2012-12-21,12664.095191872442
32_24_2012-12-28,2783.2634287716105
32_24_2013-01-04,1749.568042761491
32_24_2013-01-11,2058.0225031796863
32_24_2013-01-18,2340.255453938371
32_24_2013-01-25,2427.090950069979
32_24_2013-02-01,3798.59977981181
32_24_2013-02-08,2635.197461109991
32_24_2013-02-15,2510.623889512634
32_24_2013-02-22,3371.0360729146955
32_24_2013-03-01,3638.4126292142587
32_24_2013-03-08,3725.3785086787375
32_24_2013-03-15,3272.7007536490833
32_24_2013-03-22,4656.553355153661
32_24_2013-03-29,4456.808651168176
32_24_2013-04-05,3847.7921949093557
32_24_2013-04-12,3284.310394139281
32_24_2013-04-19,3254.698324518714
32_24_2013-04-26,2438.649384086125
32_24_2013-05-03,4118.079239284225
32_24_2013-05-10,4139.012388876667
32_24_2013-05-17,4069.592155726963
32_24_2013-05-24,4213.956081289408
32_24_2013-05-31,3849.356200935742
32_24_2013-06-07,4841.760602168235
32_24_2013-06-14,4487.0836140939755
32_24_2013-06-21,4327.279602807821
32_24_2013-06-28,4454.9781957684145
32_24_2013-07-05,4420.648162780088
32_24_2013-07-12,3849.6460097703507
32_24_2013-07-19,3976.903716946857
32_24_2013-07-26,3517.179741685026
32_25_2012-11-02,9230.917618582494
32_25_2012-11-09,8274.255649701123
32_25_2012-11-16,8980.388523988267
32_25_2012-11-23,10382.855702960836
32_25_2012-11-30,10575.222913247666
32_25_2012-12-07,10013.309414738762
32_25_2012-12-14,10939.106022452368
32_25_2012-12-21,12594.5403862652
32_25_2012-12-28,7627.219107700675
32_25_2013-01-04,5493.394909177899
32_25_2013-01-11,5792.47628829315
32_25_2013-01-18,6615.731935770894
32_25_2013-01-25,6716.562096450858
32_25_2013-02-01,7025.05266792523
32_25_2013-02-08,5448.607656601989
32_25_2013-02-15,5134.762065161853
32_25_2013-02-22,7072.456086600027
32_25_2013-03-01,7601.329864462182
32_25_2013-03-08,7709.247185059662
32_25_2013-03-15,7599.41432424607
32_25_2013-03-22,8960.380505986315
32_25_2013-03-29,8710.028451260307
32_25_2013-04-05,7821.376859023484
32_25_2013-04-12,7669.575099706856
32_25_2013-04-19,7974.831287711634
32_25_2013-04-26,7880.697429587001
32_25_2013-05-03,8448.636325099833
32_25_2013-05-10,8175.496775202717
32_25_2013-05-17,8480.096882633
32_25_2013-05-24,8532.075342401813
32_25_2013-05-31,8106.91189686737
32_25_2013-06-07,8305.131664669894
32_25_2013-06-14,8676.647855957304
32_25_2013-06-21,8549.3815675801
32_25_2013-06-28,8399.322946787932
32_25_2013-07-05,7651.483172176024
32_25_2013-07-12,7765.967098536637
32_25_2013-07-19,7495.07532497995
32_25_2013-07-26,7259.8143223883035
32_26_2012-11-02,7719.610778259434
32_26_2012-11-09,7081.881218931195
32_26_2012-11-16,7173.670926776557
32_26_2012-11-23,9716.967206728445
32_26_2012-11-30,9979.18470489268
32_26_2012-12-07,7622.033026438542
32_26_2012-12-14,9236.643871778484
32_26_2012-12-21,11757.061433060115
32_26_2012-12-28,3239.7312453560094
32_26_2013-01-04,3305.7728512091717
32_26_2013-01-11,3818.0388586157105
32_26_2013-01-18,4524.354414903155
32_26_2013-01-25,4987.188640961596
32_26_2013-02-01,5590.225440439968
32_26_2013-02-08,5326.220279950781
32_26_2013-02-15,5099.533663903405
32_26_2013-02-22,5888.291465800206
32_26_2013-03-01,5671.042036750501
32_26_2013-03-08,5882.40000066154
32_26_2013-03-15,5485.208139819681
32_26_2013-03-22,6662.224299036019
32_26_2013-03-29,6672.551422571742
32_26_2013-04-05,5824.823752139571
32_26_2013-04-12,5563.650764967652
32_26_2013-04-19,5656.431030616326
32_26_2013-04-26,5276.794697113152
32_26_2013-05-03,5852.465146977371
32_26_2013-05-10,6119.078262503894
32_26_2013-05-17,5947.464091900107
32_26_2013-05-24,5978.976977860845
32_26_2013-05-31,5754.245136073547
32_26_2013-06-07,6281.475460348785
32_26_2013-06-14,5972.891433194827
32_26_2013-06-21,5791.447056893376
32_26_2013-06-28,5437.50028909551
32_26_2013-07-05,5600.8110071095125
32_26_2013-07-12,4925.873671966532
32_26_2013-07-19,4961.213059055873
32_26_2013-07-26,4865.936812800479
32_27_2012-11-02,1528.0773034598446
32_27_2012-11-09,1659.839581923762
32_27_2012-11-16,1587.834458002876
32_27_2012-11-23,2281.921818142171
32_27_2012-11-30,2071.77348086277
32_27_2012-12-07,2114.109050204474
32_27_2012-12-14,2945.1210245021102
32_27_2012-12-21,3847.355745308749
32_27_2012-12-28,1700.7557112095897
32_27_2013-01-04,1144.315589808967
32_27_2013-01-11,1321.9520801240617
32_27_2013-01-18,988.0654332827194
32_27_2013-01-25,1004.7839296386018
32_27_2013-02-01,1574.562182849485
32_27_2013-02-08,1446.1401104947954
32_27_2013-02-15,1312.333681898308
32_27_2013-02-22,1529.5025640730007
32_27_2013-03-01,1161.6901182181095
32_27_2013-03-08,1197.8174339222085
32_27_2013-03-15,1044.7097942487765
32_27_2013-03-22,1566.350678985204
32_27_2013-03-29,1745.486113669931
32_27_2013-04-05,1039.6600214375371
32_27_2013-04-12,863.4740626840025
32_27_2013-04-19,862.4119568620379
32_27_2013-04-26,743.2119216549422
32_27_2013-05-03,936.6096472032348
32_27_2013-05-10,926.0565829064743
32_27_2013-05-17,1021.2431371417288
32_27_2013-05-24,1299.6777830831838
32_27_2013-05-31,1215.282235528728
32_27_2013-06-07,1137.817295105646
32_27_2013-06-14,1059.6867210186906
32_27_2013-06-21,1050.597145497804
32_27_2013-06-28,901.9924034991054
32_27_2013-07-05,926.6534445228629
32_27_2013-07-12,912.6325290980192
32_27_2013-07-19,783.1788383861149
32_27_2013-07-26,751.7640257210696
32_28_2012-11-02,1150.3953669092975
32_28_2012-11-09,1007.9555329834942
32_28_2012-11-16,829.2687636205083
32_28_2012-11-23,665.3759175169952
32_28_2012-11-30,827.8824097594435
32_28_2012-12-07,1078.8462918300988
32_28_2012-12-14,1099.0539275040549
32_28_2012-12-21,1138.0368291694901
32_28_2012-12-28,247.3674172419207
32_28_2013-01-04,534.418624623502
32_28_2013-01-11,717.8780995284044
32_28_2013-01-18,840.6967527744986
32_28_2013-01-25,782.3983025989727
32_28_2013-02-01,575.9023570165564
32_28_2013-02-08,281.9076417138029
32_28_2013-02-15,345.32547872938125
32_28_2013-02-22,444.90805526774346
